;item_id;questionnaire;code;text;latent_variable;answers;participant;created;given_answer;reverse_coded;personal_goal;goal_id;goal
924;924;goal_characteristics_questionnaire_item_6;gcq_25;"<p style='font-weight: bold;font-size: x-large;'>
                                        Es ist einfach zu verfolgen wie weit ich von diesem Ziel entfernt bin. (6/32)</p>";Messbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:03:25.179055+00:00;0.24;False;;441;Selbstsicherheit
925;925;goal_characteristics_questionnaire_item_6;gcq_25;"<p style='font-weight: bold;font-size: x-large;'>
                                        Es ist einfach zu verfolgen wie weit ich von diesem Ziel entfernt bin. (6/32)</p>";Messbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:03:25.190063+00:00;1;False;;443;artz
926;926;goal_characteristics_questionnaire_item_6;gcq_25;"<p style='font-weight: bold;font-size: x-large;'>
                                        Es ist einfach zu verfolgen wie weit ich von diesem Ziel entfernt bin. (6/32)</p>";Messbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:03:25.198297+00:00;1;False;;442;karte fertig machen
927;927;goal_characteristics_questionnaire_item_6;gcq_25;"<p style='font-weight: bold;font-size: x-large;'>
                                        Es ist einfach zu verfolgen wie weit ich von diesem Ziel entfernt bin. (6/32)</p>";Messbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:03:25.205893+00:00;0.31;False;;446;schwimmen
928;928;goal_characteristics_questionnaire_item_6;gcq_25;"<p style='font-weight: bold;font-size: x-large;'>
                                        Es ist einfach zu verfolgen wie weit ich von diesem Ziel entfernt bin. (6/32)</p>";Messbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:03:25.214537+00:00;0.76;False;;444;foto
929;929;goal_characteristics_questionnaire_item_6;gcq_25;"<p style='font-weight: bold;font-size: x-large;'>
                                        Es ist einfach zu verfolgen wie weit ich von diesem Ziel entfernt bin. (6/32)</p>";Messbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:03:25.224704+00:00;0.84;False;;445;suche
930;930;goal_characteristics_questionnaire_item_7;gcq_33;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel geht es um etwas, das ich möchte, und nicht um etwas, das ich vermeiden möchte. (7/32)</p>";Annähern vs. Vermeiden;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:03:45.619698+00:00;0.8;False;;441;Selbstsicherheit
931;931;goal_characteristics_questionnaire_item_7;gcq_33;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel geht es um etwas, das ich möchte, und nicht um etwas, das ich vermeiden möchte. (7/32)</p>";Annähern vs. Vermeiden;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:03:45.629554+00:00;1;False;;443;artz
932;932;goal_characteristics_questionnaire_item_7;gcq_33;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel geht es um etwas, das ich möchte, und nicht um etwas, das ich vermeiden möchte. (7/32)</p>";Annähern vs. Vermeiden;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:03:45.637791+00:00;1;False;;442;karte fertig machen
933;933;goal_characteristics_questionnaire_item_7;gcq_33;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel geht es um etwas, das ich möchte, und nicht um etwas, das ich vermeiden möchte. (7/32)</p>";Annähern vs. Vermeiden;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:03:45.645780+00:00;1;False;;446;schwimmen
934;934;goal_characteristics_questionnaire_item_7;gcq_33;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel geht es um etwas, das ich möchte, und nicht um etwas, das ich vermeiden möchte. (7/32)</p>";Annähern vs. Vermeiden;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:03:45.654226+00:00;1;False;;444;foto
935;935;goal_characteristics_questionnaire_item_7;gcq_33;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel geht es um etwas, das ich möchte, und nicht um etwas, das ich vermeiden möchte. (7/32)</p>";Annähern vs. Vermeiden;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:03:45.662096+00:00;0.72;False;;445;suche
937;937;goal_characteristics_questionnaire_item_8;gcq_39;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel geht es eher darum, einen Zustand aufrechtzuerhalten, als darum, einen Zustand einmal zu erreichen. (8/32)</p>";Erhalten vs. Erreichen;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:04:08.563519+00:00;0.5;True;;443;artz
938;938;goal_characteristics_questionnaire_item_8;gcq_39;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel geht es eher darum, einen Zustand aufrechtzuerhalten, als darum, einen Zustand einmal zu erreichen. (8/32)</p>";Erhalten vs. Erreichen;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:04:08.574198+00:00;0.5;True;;442;karte fertig machen
940;940;goal_characteristics_questionnaire_item_8;gcq_39;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel geht es eher darum, einen Zustand aufrechtzuerhalten, als darum, einen Zustand einmal zu erreichen. (8/32)</p>";Erhalten vs. Erreichen;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:04:08.593653+00:00;0.5;True;;444;foto
941;941;goal_characteristics_questionnaire_item_8;gcq_39;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel geht es eher darum, einen Zustand aufrechtzuerhalten, als darum, einen Zustand einmal zu erreichen. (8/32)</p>";Erhalten vs. Erreichen;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:04:08.605220+00:00;0.66;True;;445;suche
942;942;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:05:16.331364+00:00;1;False;;441;Selbstsicherheit
943;943;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:05:16.342136+00:00;0;False;;443;artz
944;944;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:05:16.350087+00:00;0.84;False;;442;karte fertig machen
945;945;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:05:16.357674+00:00;0.5;False;;446;schwimmen
946;946;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:05:16.366041+00:00;0.5;False;;444;foto
947;947;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:05:16.376324+00:00;0.5;False;;445;suche
948;948;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:05:31.739800+00:00;0.5;True;;441;Selbstsicherheit
949;949;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:05:31.751708+00:00;0.5;True;;443;artz
950;950;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:05:31.761333+00:00;1;True;;442;karte fertig machen
951;951;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:05:31.770543+00:00;0.49;True;;446;schwimmen
952;952;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:05:31.778901+00:00;0.5;True;;444;foto
953;953;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:05:31.787344+00:00;0.5;True;;445;suche
954;954;goal_characteristics_questionnaire_item_11;gcq_62;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel zu erreichen wird ziemliche Anstrengungen erfordern. (11/32)</p>";geschätzter Aufwand;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:05:49.118987+00:00;1;True;;441;Selbstsicherheit
956;956;goal_characteristics_questionnaire_item_11;gcq_62;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel zu erreichen wird ziemliche Anstrengungen erfordern. (11/32)</p>";geschätzter Aufwand;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:05:49.143813+00:00;1;True;;442;karte fertig machen
957;957;goal_characteristics_questionnaire_item_11;gcq_62;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel zu erreichen wird ziemliche Anstrengungen erfordern. (11/32)</p>";geschätzter Aufwand;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:05:49.154752+00:00;0.75;True;;446;schwimmen
958;958;goal_characteristics_questionnaire_item_11;gcq_62;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel zu erreichen wird ziemliche Anstrengungen erfordern. (11/32)</p>";geschätzter Aufwand;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:05:49.164385+00:00;0.5;True;;444;foto
959;959;goal_characteristics_questionnaire_item_11;gcq_62;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel zu erreichen wird ziemliche Anstrengungen erfordern. (11/32)</p>";geschätzter Aufwand;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:05:49.174046+00:00;0.5;True;;445;suche
960;960;goal_characteristics_questionnaire_item_12;gcq_64;"<p style='font-weight: bold;font-size: x-large;'>
                                        Es ist schwer einen Plan zu erstellen, um dieses Ziel zu erreichen. (12/32)</p>";Planbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:06:42.046406+00:00;1;False;;441;Selbstsicherheit
961;961;goal_characteristics_questionnaire_item_12;gcq_64;"<p style='font-weight: bold;font-size: x-large;'>
                                        Es ist schwer einen Plan zu erstellen, um dieses Ziel zu erreichen. (12/32)</p>";Planbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:06:42.059644+00:00;0.08;False;;443;artz
962;962;goal_characteristics_questionnaire_item_12;gcq_64;"<p style='font-weight: bold;font-size: x-large;'>
                                        Es ist schwer einen Plan zu erstellen, um dieses Ziel zu erreichen. (12/32)</p>";Planbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:06:42.069282+00:00;0.74;False;;442;karte fertig machen
963;963;goal_characteristics_questionnaire_item_12;gcq_64;"<p style='font-weight: bold;font-size: x-large;'>
                                        Es ist schwer einen Plan zu erstellen, um dieses Ziel zu erreichen. (12/32)</p>";Planbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:06:42.079729+00:00;0.51;False;;446;schwimmen
964;964;goal_characteristics_questionnaire_item_12;gcq_64;"<p style='font-weight: bold;font-size: x-large;'>
                                        Es ist schwer einen Plan zu erstellen, um dieses Ziel zu erreichen. (12/32)</p>";Planbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:06:42.089204+00:00;0.5;False;;444;foto
965;965;goal_characteristics_questionnaire_item_12;gcq_64;"<p style='font-weight: bold;font-size: x-large;'>
                                        Es ist schwer einen Plan zu erstellen, um dieses Ziel zu erreichen. (12/32)</p>";Planbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];73;2021-11-08 16:06:42.098590+00:00;0.5;False;;445;suche
